1995,7,15,95,70,0.08,0,0,1
1995,7,16,85,69,0.33,0,0,1
1995,7,17,85,65,0,0,0,0
1995,7,18,80,60,0,0,0,0
1995,7,19,81,53,0,0,0,0
1995,7,20,83,66,0.19,0,0,0
1995,7,21,83,52,0,0,0,0
1995,7,22,87,57,0.20,0,0,1
1995,7,23,83,67,0.15,0,0,1
1995,7,24,89,60,0,0,0,0
1995,7,25,91,63,0,0,0,0
1995,7,26,85,61,0.07,0,0,1
1995,7,27,86,62,0,0,0,0
1995,7,28,82,68,0.25,0,0,1
1995,7,29,88,65,0,0,0,0
1995,7,30,89,49,0,0,0,0
1995,7,31,94,62,0.01,0,0,0
1995,8,1,84,68,0,0,0,0
1995,8,2,78,66,0,0,0,0
1995,8,3,74,67,0.85,0,0,0
1995,8,4,87,69,0.08,0,0,1
1995,8,5,85,63,0.05,0,0,0,
1995,8,6,82,64,0,0,0,0
1995,8,7,80,64,0,0,0,0
1995,8,8,83,68,0,0,0,0
1995,8,9,81,66,0,0,0,0
1995,8,10,87,66,0,0,0,0
1995,8,11,91,70,-1,0,0,1
1995,8,12,82,70,0.32,0,0,1
1995,8,13,92,68,2.31,0,0,1
1995,8,14,92,72,0.02,0,0,0
1995,8,15,86,63,0,0,0,0
1995,8,16,87,66,0.15,0,0,1
1995,8,17,78,68,0.58,0,0,1
1995,8,18,90,70,0,0,0,0
1995,8,19,89,60,0,0,0,0
1995,8,20,83,67,0,0,0,0
1995,8,21,86,55,0,0,0,0
1995,8,22,78,49,0,0,0,0
1995,8,23,85,54,0,0,0,0
1995,8,24,78,56,0.01,0,0,1
1995,8,25,76,59,0,0,0,0
1995,8,26,88,62,0,0,0,0
1995,8,27,81,65,0,0,0,0
1995,8,28,80,55,0,0,0,0
1995,8,29,81,64,0,0,0,0
1995,8,30,85,55,0,0,0,0
1995,8,31,85,72,0,0,0,0
1995,9,1,75,49,0,0,0,0
1995,9,2,74,42,0,0,0,0
1995,9,3,79,52,0,0,0,0
1995,9,4,84,48,0,0,0,0
1995,9,5,87,54,0,0,0,0
1995,9,6,86,56,0,0,0,0
1995,9,7,75,54,0.02,0,0,0
1995,9,8,66,41,0,0,0,0
1995,9,9,72,33,0,0,0,0
1995,9,10,68,34,0,0,0,0
1995,9,11,75,35,0,0,0,0
1995,9,12,80,39,0,0,0,0
1995,9,13,77,58,0,0,0,0
1995,9,14,75,47,0.02,0,0,0
1995,9,15,69,34,0,0,0,0
1995,9,16,83,45,0,0,0,0
1995,9,17,76,50,0.85,0,0,1
1995,9,18,67,32,0,0,0,0
1995,9,19,62,40,0.05,0,0,0
1995,9,20,62,51,0.19,0,0,0
1995,9,21,56,44,0.40,0,0,0
1995,9,22,51,38,0.20,0,0,0
1995,9,23,57,27,0,0,0,0
1995,9,24,61,36,0,0,0,0
1995,9,25,65,41,0,0,0,0
1995,9,26,72,40,0.02,0,0,0
1995,9,27,76,37,0,0,0,0
1995,9,28,76,40,0,0,0,0
1995,9,29,79,46,0,0,0,0
1995,9,30,81,61,0,0,0,0
1995,10,1,72,59,0.01,0,0,0
1995,10,2,70,47,0,0,0,0
1995,10,3,57,43,0.57,0,0,0
1995,10,4,61,50,0.02,0,0,0
1995,10,5,57,40,0.13,0,0,0
1995,10,6,55,50,0.18,0,0,0
1995,10,7,57,49,0.03,0,0,0
